-1316.9,437.91,-262.05,186.39,-144.71,118.53,-101.12,87.974,-77.226,69.473,-63.117,56.743,-53.323,1
-1316,438.74,-261.24,187.17,-143.98,119.21,-100.51,88.497,-76.797,69.796,-62.906,56.837,-53.346,1
-1315.5,439.24,-260.73,187.7,-143.43,119.79,-99.921,89.099,-76.197,70.38,-62.354,57.34,-52.907,1
-1316.3,438.51,-261.45,186.99,-144.11,119.12,-100.56,88.489,-76.775,69.839,-62.856,56.88,-53.323,1
-1316.7,438.12,-261.8,186.69,-144.35,118.97,-100.63,88.515,-76.656,70.046,-62.568,57.239,-52.907,1
-1316.9,437.9,-262.01,186.49,-144.54,118.79,-100.79,88.371,-76.781,69.941,-62.65,57.18,-52.943,1
-1317,437.85,-262.06,186.46,-144.55,118.8,-100.76,88.422,-76.705,70.043,-62.522,57.333,-52.766,1
-1317.5,437.3,-262.58,185.96,-145.01,118.38,-101.12,88.115,-76.958,69.844,-62.672,57.228,-52.833,1
-1317.4,437.45,-262.43,186.12,-144.86,118.54,-100.97,88.27,-76.802,70,-62.515,57.385,-52.675,1
-1317.2,437.6,-262.28,186.27,-144.71,118.69,-100.82,88.417,-76.656,70.146,-62.371,57.528,-52.534,1
-1317.5,437.34,-262.54,186.01,-144.97,118.43,-101.08,88.161,-76.91,69.894,-62.62,57.282,-52.776,1
-1317.5,437.31,-262.57,185.98,-145,118.4,-101.11,88.133,-76.938,69.866,-62.648,57.254,-52.804,1
-1317.1,437.74,-262.15,186.4,-144.57,118.81,-100.7,88.535,-76.543,70.252,-62.272,57.62,-52.45,1
-1316.3,438.48,-261.42,187.11,-143.89,119.46,-100.09,89.097,-76.031,70.71,-61.873,57.957,-52.178,1
-1317.2,437.65,-262.24,186.3,-144.69,118.68,-100.85,88.365,-76.734,70.038,-62.51,57.357,-52.738,1
-1317.2,437.63,-262.26,186.28,-144.71,118.66,-100.86,88.348,-76.751,70.022,-62.525,57.343,-52.752,1
-1315.8,438.94,-261.14,187.14,-144.14,118.93,-100.88,88.098,-77.18,69.48,-63.116,56.756,-53.293,1
-1314.5,440.16,-260.06,188.03,-143.49,119.32,-100.75,87.98,-77.509,68.988,-63.71,56.125,-53.895,1
-1316.9,437.91,-262.07,186.34,-144.79,118.44,-101.22,87.885,-77.288,69.452,-63.086,56.83,-53.182,1
-1317.2,437.54,-262.42,186.03,-145.06,118.22,-101.38,87.786,-77.326,69.473,-63.01,56.955,-53.018,1
-1316,438.78,-261.22,187.17,-144,119.19,-100.52,88.533,-76.702,69.97,-62.641,57.197,-52.897,1
-1315.2,439.55,-260.47,187.89,-143.32,119.82,-99.952,89.03,-76.275,70.324,-62.362,57.403,-52.763,1
-1316.6,438.14,-261.85,186.57,-144.55,118.68,-100.98,88.124,-77.056,69.67,-62.889,56.999,-53.049,1
-1316.9,437.83,-262.15,186.28,-144.83,118.41,-101.23,87.883,-77.279,69.467,-63.07,56.841,-53.184,1
-1316.6,438.15,-261.82,186.6,-144.52,118.73,-100.92,88.194,-76.972,69.77,-62.772,57.134,-52.896,1
-1316.3,438.43,-261.55,186.87,-144.25,118.99,-100.66,88.454,-76.716,70.021,-62.525,57.375,-52.66,1
-1316.9,437.84,-262.14,186.29,-144.82,118.42,-101.22,87.9,-77.261,69.488,-63.047,56.867,-53.155,1
-1317.1,437.7,-262.28,186.15,-144.96,118.28,-101.36,87.763,-77.396,69.354,-63.179,56.735,-53.284,1
-1316.5,438.26,-261.72,186.71,-144.41,118.82,-100.83,88.276,-76.898,69.834,-62.717,57.177,-52.865,1
-1315.9,438.86,-261.13,187.28,-143.86,119.36,-100.32,88.753,-76.455,70.241,-62.351,57.502,-52.584,1
-1316.9,437.86,-262.11,186.32,-144.79,118.47,-101.17,87.954,-77.199,69.557,-62.97,56.95,-53.065,1
-1317,437.73,-262.24,186.19,-144.92,118.33,-101.3,87.828,-77.323,69.436,-63.088,56.836,-53.175,1
-1316,438.64,-261.5,186.71,-144.64,118.4,-101.4,87.628,-77.545,69.26,-63.172,56.865,-53.042,1
-1314.5,440.1,-260.24,187.71,-143.93,118.8,-101.28,87.53,-77.792,68.944,-63.479,56.629,-53.167,1
-1317.8,437,-262.86,185.73,-145.21,118.2,-101.29,87.957,-77.117,69.68,-62.838,57.069,-52.973,1
-1318.3,436.57,-263.2,185.5,-145.31,118.24,-101.15,88.161,-76.887,69.896,-62.672,57.158,-52.972,1
-1317.1,437.74,-262.06,186.61,-144.26,119.23,-100.23,88.995,-76.142,70.546,-62.12,57.61,-52.62,1
-1316.4,438.46,-261.37,187.25,-143.66,119.76,-99.769,89.385,-75.829,70.781,-61.962,57.697,-52.6,1
-1317.8,437.07,-262.71,185.98,-144.86,118.66,-100.75,88.524,-76.56,70.183,-62.426,57.363,-52.81,1
-1318.2,436.65,-263.12,185.58,-145.23,118.32,-101.07,88.242,-76.804,69.98,-62.588,57.244,-52.885,1
-1318.4,436.48,-263.28,185.43,-145.36,118.21,-101.15,88.186,-76.833,69.978,-62.563,57.293,-52.814,1
-1317.8,437.1,-262.66,186.06,-144.74,118.82,-100.54,88.786,-76.241,70.56,-61.991,57.854,-52.265,1
-1317.5,437.38,-262.38,186.33,-144.47,119.09,-100.28,89.044,-75.989,70.807,-61.75,58.089,-52.036,1
-1318.2,436.7,-263.06,185.66,-145.14,118.43,-100.93,88.4,-76.622,70.185,-62.359,57.493,-52.618,1
-1318.3,436.6,-263.16,185.56,-145.23,118.33,-101.03,88.305,-76.716,70.092,-62.452,57.402,-52.708,1
-1317.2,437.7,-262.07,186.63,-144.18,119.36,-100.04,89.266,-75.794,70.972,-61.617,58.188,-51.973,1
-1317.2,437.66,-262.1,186.6,-144.21,119.34,-100.05,89.258,-75.794,70.98,-61.601,58.213,-51.938,1
-1317.9,437.01,-262.75,185.95,-144.85,118.7,-100.68,88.643,-76.398,70.388,-62.178,57.651,-52.485,1
-1318,436.9,-262.87,185.84,-144.96,118.59,-100.78,88.538,-76.501,70.289,-62.275,57.557,-52.576,1
-1315.6,439.07,-261.01,187.27,-144.02,119.04,-100.78,88.187,-77.09,69.585,-62.979,56.943,-53.043,1
-1314.9,439.73,-260.5,187.58,-143.94,118.89,-101.14,87.674,-77.692,68.964,-63.549,56.481,-53.357,1
-1316.4,438.32,-261.75,186.56,-144.7,118.41,-101.34,87.697,-77.495,69.27,-63.204,56.8,-53.118,1
-1316.4,438.31,-261.75,186.55,-144.7,118.41,-101.35,87.697,-77.492,69.276,-63.196,56.811,-53.104,1
-1315.2,439.52,-260.57,187.69,-143.62,119.43,-100.4,88.558,-76.719,69.958,-62.606,57.309,-52.695,1
-1314.7,439.95,-260.16,188.07,-143.27,119.74,-100.14,88.775,-76.555,70.069,-62.549,57.315,-52.737,1
-1316.1,438.58,-261.5,186.79,-144.47,118.62,-101.15,87.871,-77.34,69.407,-63.084,56.903,-53.029,1
-1316.4,438.36,-261.71,186.58,-144.68,118.43,-101.34,87.699,-77.499,69.262,-63.215,56.788,-53.129,1
-1316.4,438.29,-261.78,186.51,-144.74,118.36,-101.4,87.632,-77.564,69.199,-63.276,56.728,-53.187,1
-1316.6,438.15,-261.92,186.39,-144.87,118.24,-101.51,87.531,-77.656,69.116,-63.349,56.667,-53.236,1
-1316.1,438.62,-261.45,186.85,-144.41,118.7,-101.06,87.988,-77.202,69.568,-62.9,57.112,-52.796,1
-1316.2,438.55,-261.52,186.78,-144.47,118.64,-101.12,87.921,-77.269,69.501,-62.967,57.045,-52.862,1
-1316.2,438.54,-261.54,186.75,-144.52,118.58,-101.2,87.825,-77.387,69.358,-63.137,56.848,-53.089,1
-1316.3,438.45,-261.62,186.67,-144.6,118.5,-101.28,87.744,-77.467,69.279,-63.214,56.772,-53.163,1
-1316.3,438.43,-261.65,186.65,-144.61,118.49,-101.27,87.758,-77.442,69.316,-63.164,56.835,-53.085,1
-1316.2,438.5,-261.57,186.73,-144.53,118.57,-101.19,87.845,-77.352,69.409,-63.069,56.933,-52.985,1
-1315.9,438.81,-261.26,187.03,-144.23,118.88,-100.89,88.143,-77.056,69.702,-62.778,57.221,-52.701,1
-1316.3,438.44,-261.62,186.68,-144.56,118.55,-101.2,87.857,-77.324,69.452,-63.011,57.004,-52.904,1
-1316.5,438.21,-261.86,186.45,-144.79,118.33,-101.41,87.65,-77.523,69.263,-63.19,56.835,-53.062,1
-1315.6,439.12,-260.97,187.29,-144.03,118.98,-100.91,87.978,-77.389,69.197,-63.444,56.423,-53.588,1
-1314.8,439.84,-260.33,187.81,-143.64,119.25,-100.76,88.034,-77.392,69.172,-63.456,56.455,-53.493,1
-1316.6,438.11,-261.96,186.33,-144.94,118.16,-101.62,87.406,-77.788,68.993,-63.44,56.634,-53.187,1
-1316.8,438.01,-261.95,186.49,-144.62,118.61,-101.07,87.998,-77.226,69.456,-63.138,56.735,-53.304,1
-1316.4,438.4,-261.57,186.87,-144.24,118.99,-100.69,88.376,-76.854,69.818,-62.788,57.068,-52.992,1
-1315.9,438.92,-261.05,187.39,-143.73,119.5,-100.19,88.859,-76.388,70.264,-62.367,57.459,-52.635,1
-1316.8,438.02,-261.93,186.53,-144.56,118.7,-100.95,88.139,-77.06,69.643,-62.933,56.951,-53.083,1
-1316.9,437.85,-262.1,186.36,-144.72,118.54,-101.11,87.989,-77.205,69.504,-63.066,56.824,-53.203,1
-1316.5,438.34,-261.61,186.84,-144.24,119.01,-100.64,88.459,-76.739,69.966,-62.608,57.277,-52.756,1
-1316.6,438.22,-261.73,186.73,-144.36,118.9,-100.74,88.357,-76.836,69.874,-62.695,57.196,-52.83,1
-1316.8,437.97,-261.98,186.48,-144.6,118.66,-100.99,88.114,-77.078,69.633,-62.935,56.958,-53.068,1
-1314.9,439.87,-260.15,188.21,-143.01,120.1,-99.727,89.18,-76.217,70.284,-62.495,57.193,-53.027,1
-1315.1,439.7,-260.31,188.06,-143.14,119.98,-99.821,89.111,-76.258,70.273,-62.472,57.249,-52.936,1
-1315.6,439.14,-260.87,187.51,-143.69,119.44,-100.35,88.588,-76.772,69.769,-62.965,56.768,-53.404,1
-1315.9,438.88,-261.13,187.25,-143.94,119.19,-100.59,88.352,-77,69.55,-63.175,56.568,-53.592,1
-1313.5,440.99,-259.46,188.33,-143.49,119.08,-101.14,87.559,-77.834,68.86,-63.587,56.503,-53.318,1
-1313.2,441.26,-259.3,188.33,-143.66,118.72,-101.67,86.908,-78.548,68.158,-64.199,56.051,-53.555,1
-1315.4,439.26,-260.96,187.15,-144.32,118.59,-101.34,87.595,-77.648,69.117,-63.322,56.733,-53.138,1
-1316.3,438.39,-261.75,186.46,-144.87,118.19,-101.57,87.528,-77.563,69.337,-62.991,57.146,-52.676,1
-1314.4,440.3,-259.89,188.26,-143.17,119.78,-100.11,88.842,-76.405,70.33,-62.169,57.795,-52.199,1
-1315.9,438.8,-261.34,186.87,-144.47,118.58,-101.19,87.891,-77.218,69.66,-62.695,57.411,-52.445,1
-1316.2,438.52,-261.62,186.6,-144.73,118.34,-101.42,87.683,-77.404,69.498,-62.831,57.302,-52.526,1
-1316.3,438.42,-261.72,186.5,-144.82,118.25,-101.5,87.604,-77.478,69.428,-62.896,57.243,-52.58,1
-1316,438.67,-261.47,186.75,-144.57,118.5,-101.25,87.85,-77.232,69.674,-62.649,57.489,-52.334,1
-1316.5,438.16,-261.98,186.24,-145.08,118,-101.75,87.362,-77.714,69.2,-63.116,57.032,-52.782,1
-1316.6,438.1,-262.04,186.18,-145.14,117.94,-101.81,87.303,-77.773,69.142,-63.174,56.974,-52.839,1
-1316.2,438.46,-261.68,186.54,-144.79,118.29,-101.46,87.637,-77.446,69.46,-62.864,57.274,-52.55,1
-1315.7,438.94,-261.2,187.02,-144.31,118.76,-100.99,88.108,-76.981,69.918,-62.415,57.712,-52.125,1
-1316.6,438.07,-262.06,186.18,-145.13,117.96,-101.77,87.359,-77.697,69.239,-63.055,57.115,-52.677,1
-1316.8,437.88,-262.25,185.99,-145.32,117.78,-101.95,87.185,-77.865,69.076,-63.211,56.965,-52.819,1
-1316.1,438.56,-261.56,186.69,-144.6,118.5,-101.24,87.841,-77.306,69.486,-63,56.947,-53.071,1
-1314.9,439.67,-260.67,187.27,-144.35,118.42,-101.58,87.321,-77.895,68.942,-63.397,56.77,-52.99,1
-1317.9,436.93,-262.9,185.72,-145.17,118.29,-101.17,88.079,-77.007,69.758,-62.809,57.04,-53.055,1
-1318,436.88,-262.94,185.69,-145.19,118.28,-101.17,88.096,-76.981,69.788,-62.777,57.07,-53.031,1
-1316.5,438.28,-261.6,186.94,-144.06,119.27,-100.33,88.766,-76.481,70.118,-62.612,57.081,-53.16,1
-1315.7,439.1,-260.8,187.72,-143.31,119.98,-99.663,89.382,-75.925,70.607,-62.195,57.422,-52.898,1
-1315.9,438.92,-260.98,187.54,-143.49,119.81,-99.837,89.212,-76.093,70.443,-62.356,57.265,-53.05,1
-1317.7,437.17,-262.66,185.98,-144.91,118.56,-100.89,88.366,-76.722,70.032,-62.555,57.267,-52.865,1
-1318,436.82,-262.99,185.66,-145.2,118.3,-101.12,88.172,-76.88,69.91,-62.639,57.217,-52.883,1
-1317.6,437.29,-262.52,186.13,-144.73,118.76,-100.66,88.625,-76.431,70.355,-62.201,57.65,-52.456,1
-1317.5,437.35,-262.46,186.19,-144.68,118.81,-100.63,88.652,-76.415,70.358,-62.21,57.627,-52.494,1
-1317.5,437.34,-262.48,186.17,-144.7,118.79,-100.64,88.636,-76.431,70.343,-62.225,57.613,-52.507,1
-1317.6,437.27,-262.54,186.11,-144.76,118.72,-100.71,88.572,-76.495,70.279,-62.289,57.549,-52.571,1
-1317.4,437.47,-262.35,186.3,-144.58,118.91,-100.52,88.75,-76.321,70.449,-62.124,57.708,-52.417,1
-1317.2,437.7,-262.11,186.54,-144.33,119.16,-100.27,89.009,-76.056,70.72,-61.846,57.993,-52.125,1
-1317.7,437.19,-262.63,186.02,-144.85,118.63,-100.8,88.478,-76.591,70.182,-62.388,57.448,-52.674,1
-1317.9,437.01,-262.81,185.84,-145.03,118.47,-100.96,88.319,-76.743,70.036,-62.526,57.318,-52.795,1
-1316,438.79,-261.16,187.3,-143.8,119.44,-100.25,88.794,-76.482,70.122,-62.568,57.195,-52.954,1
-1315.5,439.21,-260.83,187.51,-143.73,119.36,-100.45,88.479,-76.866,69.715,-62.953,56.875,-53.174,1
-1316.9,437.88,-262.1,186.33,-144.79,118.44,-101.23,87.845,-77.361,69.347,-63.212,56.705,-53.277,1
-1317,437.76,-262.2,186.24,-144.87,118.38,-101.28,87.822,-77.365,69.361,-63.181,56.75,-53.221,1
-1316.1,438.66,-261.32,187.11,-144.03,119.19,-100.5,88.557,-76.674,70.005,-62.588,57.291,-52.734,1
-1315,439.77,-260.23,188.14,-143.04,120.11,-99.661,89.313,-76.006,70.581,-62.102,57.687,-52.423,1
-1316.3,438.43,-261.56,186.84,-144.31,118.87,-100.84,88.183,-77.078,69.573,-63.044,56.814,-53.225,1
-1317,437.81,-262.16,186.26,-144.87,118.35,-101.33,87.738,-77.477,69.22,-63.349,56.559,-53.431,1
-1316.9,437.9,-262.07,186.36,-144.77,118.46,-101.22,87.86,-77.349,69.356,-63.206,56.708,-53.277,1
-1316,438.78,-261.19,187.23,-143.9,119.32,-100.37,88.687,-76.542,70.137,-62.455,57.423,-52.603,1
-1316.3,438.51,-261.46,186.96,-144.17,119.05,-100.64,88.421,-76.807,69.875,-62.715,57.165,-52.859,1
-1317.2,437.6,-262.36,186.08,-145.02,118.24,-101.41,87.701,-77.473,69.266,-63.261,56.685,-53.27,1
-1316.7,438.11,-261.85,186.6,-144.51,118.74,-100.91,88.196,-76.988,69.74,-62.803,57.125,-52.852,1
-1317,437.82,-262.14,186.31,-144.78,118.48,-101.16,87.953,-77.217,69.524,-63.005,56.936,-53.028,1
-1317.3,437.45,-262.5,185.96,-145.13,118.14,-101.49,87.638,-77.518,69.239,-63.273,56.687,-53.258,1
-1315.5,439.13,-261.02,187.17,-144.21,118.79,-101.07,87.895,-77.353,69.369,-63.143,56.82,-53.145,1
-1313,441.34,-259.42,188.02,-144.11,118.27,-101.98,86.877,-78.232,68.806,-63.323,56.981,-52.77,1
-1315.9,438.56,-261.92,185.92,-145.74,117.14,-102.59,86.732,-77.978,69.361,-62.578,57.799,-51.989,1
-1316.4,438.32,-261.67,186.73,-144.43,118.75,-100.98,88.034,-77.24,69.398,-63.233,56.607,-53.458,1
-1316.1,438.69,-261.23,187.26,-143.81,119.44,-100.23,88.794,-76.512,70.045,-62.715,56.959,-53.296,1
-1315.1,439.7,-260.28,188.13,-143.04,120.1,-99.696,89.214,-76.204,70.252,-62.593,57.013,-53.291,1
-1316.7,438.13,-261.8,186.67,-144.4,118.85,-100.82,88.232,-77.036,69.575,-63.111,56.653,-53.497,1
-1317.1,437.71,-262.14,186.45,-144.49,118.92,-100.6,88.594,-76.551,70.155,-62.475,57.303,-52.88,1
-1317.3,437.6,-262.23,186.39,-144.51,118.94,-100.52,88.733,-76.352,70.413,-62.159,57.671,-52.465,1
